id,prod,age,Sum Assured,Term,Term_if,Premium,sex
688,1,51,790000,0,108,1389.35,0
689,1,66,950000,0,24,3606.36,1
690,1,36,1070000,0,36,834.81,1
691,1,41,1400000,0,84,1680.64,0
692,1,40,1000000,0,72,818.49,1
693,1,48,1210000,0,108,1268.35,1
694,1,35,1260000,0,48,1324.76,0
695,1,50,1240000,0,72,1675.47,1
696,1,38,1120000,0,84,795.56,1
697,1,42,1450000,0,96,1186.82,1
698,1,38,1230000,0,36,1545.77,0
699,1,36,1030000,0,72,698.85,1
700,1,41,890000,0,36,1288.38,0
701,1,31,1110000,0,48,659.54,1
702,1,34,1200000,0,48,814.19,1
703,1,39,1180000,0,24,1118.82,1
704,1,49,830000,0,0,1449.68,1
705,1,52,930000,0,0,1891.69,1
706,1,53,1060000,0,24,2910.98,0
707,1,39,1270000,0,12,1838.47,0
708,1,37,960000,0,12,1263.9,0
709,1,43,970000,0,72,919.71,1
710,1,43,770000,0,108,630.24,1
711,1,39,1050000,0,36,947.45,1
712,1,34,1040000,0,72,966.05,0
713,1,39,1150000,0,24,1090.38,1
714,1,42,1160000,0,12,1345.47,1
715,1,34,1090000,0,36,774.25,1
716,1,47,780000,0,96,817.61,1
717,1,53,1210000,0,72,2726.49,0
718,1,38,740000,0,84,525.64,1
719,1,35,1240000,0,60,841.33,1
720,1,40,960000,0,96,714.4,1
721,1,52,1170000,0,0,2379.86,1
722,1,46,1140000,0,12,2324.69,0
723,1,47,710000,0,48,911.66,1
724,1,40,1140000,0,0,1818.2,0
725,1,51,830000,0,84,1121.49,1
726,1,49,1000000,0,96,1674.64,0
727,1,47,730000,0,60,1283.83,0
728,1,39,1510000,0,48,1297.32,1
729,1,38,1060000,0,36,910.7,1
730,1,43,1000000,0,36,1102.6,1
731,1,44,1400000,0,0,1891.66,1
732,1,57,720000,0,72,1392.44,1
733,1,50,1410000,0,84,1810.48,1
734,1,40,1360000,0,84,1061.07,1
735,1,49,1000000,0,120,1048.22,1
736,1,49,1120000,0,96,1875.6,0
737,1,34,970000,0,48,977.57,0
738,1,46,1320000,0,0,1976.05,1
739,1,50,1270000,0,84,2345.99,0
740,1,39,770000,0,36,1013.75,0
741,1,38,1150000,0,0,1146.27,1
742,1,43,1230000,0,24,1426.66,1
743,1,48,1400000,0,36,1990.95,1
744,1,31,970000,0,120,692.27,0
745,1,46,990000,0,60,1148.29,1
746,1,33,780000,0,0,608.55,1
747,1,48,1000000,0,108,1519.22,0
748,1,38,1470000,0,0,1465.23,1
749,1,50,1040000,0,0,1911.7,1
750,1,44,1250000,0,36,2093.3,0
751,1,45,1250000,0,24,2309.04,0
752,1,37,1200000,0,36,982.19,1
753,1,37,1030000,0,12,929.4,1
754,1,42,1010000,0,120,751.61,1
755,1,41,1380000,0,120,980.25,1
756,1,50,1010000,0,96,1776.25,0
757,1,36,1100000,0,12,945.07,1
758,1,37,1290000,0,48,1006.45,1
759,1,38,720000,0,36,904.84,0
760,1,33,920000,0,84,791.22,0
761,1,40,1290000,0,60,1621.17,0
762,1,45,1210000,0,84,1206.07,1
763,1,41,850000,0,84,1020.39,0
764,1,45,1230000,0,84,1226.01,1
765,1,43,920000,0,108,1104.42,0
766,1,43,1060000,0,108,867.6,1
767,1,45,1050000,0,24,1939.6,0
768,1,38,1130000,0,36,1420.1,0
769,1,35,960000,0,48,1009.34,0
770,1,42,1360000,0,60,1289.49,1
771,1,42,1100000,0,84,945.07,1
772,1,45,1060000,0,120,910.7,1
773,1,49,1020000,0,60,1979.43,0
774,1,32,960000,0,72,546.63,1
775,1,40,1040000,0,0,1658.71,0
776,1,42,750000,0,24,826.95,1
777,1,38,810000,0,72,602.77,1
778,1,36,750000,0,96,465.41,1
779,1,44,1110000,0,48,1770.35,0
780,1,50,1100000,0,24,1825.12,1
781,1,43,930000,0,36,1483.27,0
782,1,44,740000,0,12,950.18,1
783,1,39,1050000,0,0,1595.18,0
784,1,40,880000,0,120,886.87,0
785,1,53,650000,0,96,924.37,1
786,1,40,880000,0,24,1273.9,0
787,1,42,930000,0,24,1483.27,0
788,1,46,880000,0,108,834.38,1
789,1,50,1170000,0,24,2771.55,0
790,1,38,890000,0,72,977.14,0
791,1,49,1470000,0,24,2316.74,1
792,1,48,1270000,0,72,1549.8,1
793,1,48,1100000,0,60,2031.96,0
794,1,36,600000,0,24,720.28,0
795,1,44,520000,0,72,518.31,1
796,1,34,1190000,0,120,950.34,0
797,1,36,740000,0,120,421.36,1
798,1,44,1080000,0,0,2095.87,0
799,1,50,960000,0,60,1957.63,0
800,1,33,710000,0,60,440.59,1
801,1,49,1090000,0,72,1399.59,1
802,1,37,1070000,0,24,919.29,1
803,1,56,960000,0,108,2163.17,0
804,1,40,1260000,0,12,1914.21,0
805,1,45,1110000,0,0,2263.51,0
806,1,48,1430000,0,0,2372.66,1
807,1,36,850000,0,72,576.72,1
808,1,37,880000,0,96,850.99,0
809,1,40,1020000,0,96,759.05,1
810,1,32,1010000,0,48,938.19,0
811,1,42,1060000,0,96,867.6,1
812,1,34,940000,0,48,947.34,0
813,1,48,1360000,0,108,1425.58,1
814,1,34,1100000,0,108,600.64,1
815,1,46,970000,0,60,1624.4,0
816,1,39,1180000,0,96,838.18,1
817,1,40,1090000,0,24,1577.9,0
818,1,49,1240000,0,72,2290.57,0
819,1,41,1010000,0,84,1212.46,0
820,1,45,1170000,0,108,1055.73,1
821,1,45,860000,0,120,738.87,1
822,1,44,1050000,0,36,1758.37,0
823,1,40,1060000,0,48,956.47,1
824,1,28,1630000,0,0,1011.49,1
825,1,45,1060000,0,36,1293.53,1
826,1,37,960000,0,108,595.72,1
827,1,44,940000,0,120,1128.43,0
828,1,38,980000,0,60,1124.6,0
829,1,33,910000,0,48,880,0
830,1,49,850000,0,96,1423.44,0
831,1,44,1240000,0,36,1438.26,1
832,1,45,980000,0,48,1136.69,1
833,1,41,1160000,0,84,1392.53,0
834,1,38,1370000,0,72,1504.13,0
835,1,57,860000,0,84,2249.47,0
836,1,50,1020000,0,60,1450.55,1
837,1,43,1230000,0,96,1545.77,0
838,1,46,980000,0,84,1027.26,1
839,1,49,870000,0,96,1009.1,1
840,1,41,1330000,0,120,944.73,1
841,1,54,980000,0,0,3105.64,0
842,1,40,930000,0,24,1346.28,0
843,1,47,1090000,0,24,2222.73,0
844,1,41,1100000,0,12,1754.4,0
845,1,37,1360000,0,24,1168.45,1
846,1,40,860000,0,96,639.98,1
847,1,41,940000,0,36,1360.76,0
848,1,54,1270000,0,24,3659.57,0
849,1,49,1330000,0,120,2020.56,0
850,1,34,860000,0,72,533.67,1
851,1,42,850000,0,96,695.72,1
852,1,37,1580000,0,0,1498.09,1
853,1,47,960000,0,120,910.23,1
854,1,29,1060000,0,84,786.04,0
855,1,39,860000,0,48,1080.78,0
856,1,29,460000,0,108,203.7,1
857,1,50,820000,0,60,1166.13,1
858,1,44,890000,0,60,1352.1,0
859,1,34,1090000,0,84,973.73,0
860,1,44,1080000,0,60,1132.08,1
861,1,51,1020000,0,0,2801.13,0
862,1,39,1270000,0,60,1524.58,0
863,1,48,710000,0,36,1009.7,1
864,1,31,480000,0,108,355.94,0
865,1,40,920000,0,60,790.42,1
866,1,44,710000,0,120,852.33,0
867,1,28,1230000,0,60,946.79,0
868,1,32,1030000,0,108,792.84,0
869,1,46,930000,0,96,1346.28,0
870,1,43,860000,0,48,901.47,1
871,1,23,810000,0,108,268.75,1
872,1,38,680000,0,48,816.31,0
873,1,47,820000,0,0,1847.71,0
874,1,42,1270000,0,48,1838.47,0
875,1,39,1150000,0,24,1587.12,0
876,1,34,1100000,0,48,1108.59,0
877,1,41,1080000,0,60,1421.89,0
878,1,41,840000,0,108,625.1,1
879,1,55,790000,0,72,1379.82,1
880,1,35,780000,0,60,786.09,0
881,1,50,1070000,0,96,1881.77,0
882,1,49,1110000,0,36,2379.2,0
883,1,45,1030000,0,96,1421.51,0
884,1,35,1390000,0,24,1595.09,0
885,1,33,1160000,0,96,961.14,0
886,1,51,640000,0,12,1176.43,1
887,1,40,1210000,0,12,1268.35,1
888,1,37,700000,0,36,572.95,1
889,1,33,910000,0,72,812.93,0
890,1,38,1430000,0,36,1797.11,0
891,1,46,1150000,0,24,2231.71,0
892,1,41,1350000,0,72,1696.58,0
893,1,43,1030000,0,0,1322.55,1
894,1,33,1190000,0,84,1023.43,0
895,1,35,1210000,0,0,1520.64,0
896,1,33,930000,0,12,692.07,1
897,1,36,760000,0,0,1000.59,0
898,1,43,1010000,0,12,1232.52,1
899,1,38,860000,0,48,1032.4,0
900,1,44,1240000,0,96,1118.89,1
901,1,48,1010000,0,36,1436.33,1
902,1,30,1010000,0,120,692.74,0
903,1,36,990000,0,120,563.71,1
904,1,49,1150000,0,48,1635.42,1
905,1,38,1560000,0,84,1640.18,0
906,1,39,1250000,0,12,1809.52,0
907,1,40,1090000,0,96,1196.72,0
908,1,33,890000,0,24,935.74,0
909,1,49,1120000,0,84,1366.75,1
910,1,38,810000,0,12,1117.88,0
911,1,32,1460000,0,24,1471.4,0
912,1,46,800000,0,96,1158.09,0
913,1,57,1200000,0,60,3457.87,0
914,1,41,1090000,0,96,1250.83,0
915,1,63,1100000,0,96,3655.92,0
916,1,34,840000,0,108,696,0
917,1,46,1280000,0,60,1484.66,1
918,1,44,1050000,0,60,1100.63,1
919,1,57,1340000,0,12,4672.49,0
920,1,46,820000,0,12,1672.14,0
921,1,44,920000,0,108,1156.19,0
922,1,52,1030000,0,72,2207.73,0
923,1,43,880000,0,72,834.38,1
924,1,39,950000,0,12,946.92,1
925,1,43,1140000,0,120,1308.21,0
926,1,34,1020000,0,60,986.38,0
927,1,49,1180000,0,48,1678.09,1
928,1,35,1130000,0,60,766.7,1
929,1,39,1380000,0,0,1446.54,1
930,1,43,1120000,0,60,1116.36,1
931,1,44,790000,0,0,1067.44,1
932,1,51,1190000,0,12,2187.43,1
933,1,44,1140000,0,36,1322.27,1
934,1,30,1260000,0,0,854.9,1
935,1,60,1070000,0,24,4113.1,0
936,1,39,960000,0,108,651.35,1
937,1,43,1220000,0,96,1048.17,1
938,1,50,950000,0,36,1497.21,1
939,1,43,1210000,0,60,1206.07,1
940,1,41,810000,0,12,1291.88,0
941,1,44,870000,0,96,1145.41,0
942,1,36,1130000,0,36,881.62,1
943,1,38,780000,0,108,505.92,1
944,1,34,1290000,0,48,875.26,1
945,1,40,790000,0,60,678.73,1
946,1,41,770000,0,96,600.75,1
947,1,37,1050000,0,36,859.42,1
948,1,31,1290000,0,72,704.39,1
949,1,48,950000,0,24,1422.16,1
950,1,38,840000,0,84,883.17,0
951,1,39,970000,0,60,1164.45,0
952,1,36,1020000,0,12,876.34,1
953,1,55,1120000,0,108,1676.65,1
954,1,50,940000,0,96,1147.1,1
955,1,39,1050000,0,72,819.21,1
956,1,38,1080000,0,60,1239.35,0
957,1,44,1150000,0,48,1834.15,0
958,1,43,860000,0,12,1512.45,0
959,1,48,890000,0,60,1644.04,0
960,1,47,590000,0,96,896.34,0
961,1,39,650000,0,48,558.45,1
962,1,34,1330000,0,24,989.74,1
963,1,38,920000,0,120,570.9,1
964,1,33,1200000,0,0,936.24,1
965,1,33,1230000,0,24,873.7,1
966,1,52,1070000,0,120,1305.74,1
967,1,39,680000,0,72,780.33,0
968,1,45,800000,0,60,1275.93,0
969,1,50,1030000,0,72,1998.84,0
970,1,52,1150000,0,24,3008.02,0
971,1,50,1210000,0,120,1929.84,0
972,1,40,730000,0,60,627.18,1
973,1,50,1210000,0,60,2467.43,0
974,1,38,1200000,0,48,1440.55,0
975,1,30,1120000,0,60,927.99,0
976,1,41,1080000,0,0,1252.68,1
977,1,43,920000,0,72,872.3,1
978,1,44,1270000,0,12,1630.72,1
979,1,47,1160000,0,72,1942.58,0
980,1,43,980000,0,12,1195.91,1
981,1,52,1160000,0,12,3185.6,0
982,1,39,1150000,0,0,1747.1,0
983,1,47,1230000,0,24,1749.19,1
984,1,39,1140000,0,84,848.35,1
985,1,46,1130000,0,120,1487.72,0
986,1,38,1060000,0,24,1395.56,0
987,1,38,1240000,0,84,880.8,1
988,1,43,860000,0,108,703.91,1
989,1,41,780000,0,24,817.61,1
990,1,49,1360000,0,48,1934.06,1
991,1,50,610000,0,120,672.59,1
992,1,41,1260000,0,120,1324.76,0
993,1,43,860000,0,24,1440.19,0
994,1,40,830000,0,48,748.94,1
995,1,36,990000,0,24,1188.46,0
996,1,43,900000,0,120,1032.79,0
997,1,36,1200000,0,72,1209.37,0
998,1,40,990000,0,24,986.79,1
999,1,35,1230000,0,36,915.32,1
1000,1,39,910000,0,48,1143.62,0
1001,1,46,1160000,0,48,2040.05,0
1002,1,36,1170000,0,120,666.2,1
1003,1,36,890000,0,108,795.07,0
1004,1,40,780000,0,48,1026.92,0
1005,1,38,950000,0,60,741.19,1
1006,1,47,700000,0,60,1231.07,0
1007,1,44,890000,0,60,932.92,1
1008,1,57,1130000,0,0,2961.16,1
1009,1,37,1160000,0,120,1036.27,0
1010,1,40,1220000,0,12,1278.83,1
1011,1,41,1040000,0,24,1090.15,1
1012,1,40,890000,0,24,887.11,1
1013,1,44,1080000,0,84,1490.51,0
1014,1,42,920000,0,96,753.02,1
1015,1,41,1320000,0,0,2210.52,0
1016,1,37,1400000,0,24,1202.82,1
1017,1,43,1320000,0,12,1610.82,1
1018,1,48,1080000,0,120,1076.49,1
1019,1,39,1020000,0,120,661.59,1
1020,1,41,1220000,0,96,1400.01,0
1021,1,42,1460000,0,24,1609.8,1
1022,1,52,1030000,0,96,1391.72,1
1023,1,39,1150000,0,84,1262.59,0
1024,1,30,930000,0,12,603.22,1
1025,1,40,850000,0,120,576.72,1
1026,1,44,810000,0,48,1291.88,0
1027,1,46,1260000,0,0,1886.23,1
1028,1,34,1340000,0,108,1110.28,0
1029,1,40,1160000,0,48,1046.71,1
1030,1,48,1130000,0,60,2087.38,0
1031,1,46,1090000,0,96,1086.46,1
1032,1,40,1170000,0,84,1342.63,0
1033,1,37,1190000,0,108,738.45,1
1034,1,26,1290000,0,24,675.73,1
1035,1,31,890000,0,36,826.72,0
1036,1,37,740000,0,120,439.69,1
1037,1,35,1100000,0,24,858.22,1
1038,1,45,1250000,0,24,1605.04,1
1039,1,44,910000,0,96,821.12,1
1040,1,48,1090000,0,84,1264.28,1
1041,1,44,1200000,0,96,1579.87,0
1042,1,45,1130000,0,120,1420.1,0
1043,1,40,840000,0,72,1008.39,0
1044,1,47,980000,0,72,1641.15,0
1045,1,45,670000,0,0,1366.26,0
1046,1,43,820000,0,120,940.99,0
1047,1,31,1280000,0,24,1237.8,0
1048,1,35,1280000,0,36,952.53,1
1049,1,49,940000,0,72,1736.4,0
1050,1,39,950000,0,24,900.75,1
1051,1,40,1230000,0,24,1226.01,1
1052,1,42,1110000,0,24,1770.35,0
1053,1,33,640000,0,72,380.28,1
1054,1,35,1260000,0,0,1583.47,0
1055,1,38,1010000,0,24,1329.73,0
1056,1,47,900000,0,60,1582.8,0
1057,1,40,610000,0,60,766.6,0
1058,1,45,1020000,0,36,1793.84,0
1059,1,38,1000000,0,60,1147.55,0
1060,1,46,1040000,0,96,1505.52,0
1061,1,46,1350000,0,60,1565.85,1
1062,1,43,1010000,0,0,1296.87,1
1063,1,40,990000,0,0,1091.57,1
1064,1,52,1130000,0,108,2087.38,0
1065,1,43,510000,0,60,738.28,0
1066,1,38,1070000,0,84,1125,0
1067,1,41,1080000,0,48,1024.01,1
1068,1,41,1210000,0,0,2026.31,0
1069,1,40,1110000,0,120,1118.66,0
1070,1,39,810000,0,24,1117.88,0
1071,1,40,1180000,0,72,1416.54,0
1072,1,41,1010000,0,48,957.64,1
1073,1,46,1060000,0,24,2057.05,0
1074,1,38,980000,0,96,664.92,1
1075,1,45,1110000,0,120,1394.96,0
1076,1,50,1010000,0,108,1171.49,1
1077,1,41,1070000,0,48,1476.71,0
1078,1,42,1050000,0,72,1382.39,0
1079,1,43,1360000,0,12,1659.63,1
1080,1,36,1290000,0,36,1006.45,1
1081,1,44,1300000,0,108,1116.9,1
1082,1,39,960000,0,72,1101.65,0
1083,1,43,1140000,0,36,1256.96,1
1084,1,40,840000,0,60,1055.65,0
1085,1,43,960000,0,96,1206.45,0
1086,1,40,1610000,0,24,1604.77,1
1087,1,55,810000,0,0,1916.48,1
1088,1,39,1070000,0,0,1625.56,0
1089,1,33,1260000,0,0,1445.91,0
1090,1,36,820000,0,12,1030.51,0
1091,1,49,1210000,0,108,1929.84,0
1092,1,36,990000,0,0,1303.4,0
1093,1,41,1330000,0,96,1526.24,0
1094,1,36,1320000,0,12,1134.08,1
1095,1,39,1140000,0,36,1500.88,0
1096,1,42,1520000,0,60,1441.2,1
1097,1,48,1190000,0,48,1607.91,1
1098,1,50,650000,0,60,1325.48,0
1099,1,49,1120000,0,12,2653.11,0
1100,1,52,1110000,0,48,2629.42,0
1101,1,53,930000,0,72,1465.69,1
1102,1,46,940000,0,84,1428.06,0
1103,1,45,770000,0,96,730.08,1
1104,1,53,950000,0,108,1283.63,1
1105,1,51,870000,0,108,1530.04,0
1106,1,37,1130000,0,120,1009.47,0
1107,1,35,900000,0,120,745.71,0
1108,1,41,1110000,0,72,1394.96,0
1109,1,43,1460000,0,108,1752.67,0
1110,1,33,800000,0,12,878.32,0
1111,1,47,850000,0,60,1037.27,1
1112,1,49,1200000,0,84,1464.38,1
1113,1,29,1440000,0,120,610.12,1
1114,1,39,1260000,0,120,1218.46,0
1115,1,37,1200000,0,60,1317.49,0
1116,1,38,1190000,0,120,1105.39,0
1117,1,40,830000,0,84,952.47,0
1118,1,42,920000,0,96,1104.42,0
1119,1,37,1140000,0,36,933.08,1
1120,1,36,830000,0,0,748.94,1
1121,1,45,1190000,0,96,1128.31,1
1122,1,48,1120000,0,72,1366.75,1
1123,1,49,1010000,0,108,1113.63,1
1124,1,42,900000,0,72,1184.91,0
1125,1,46,1160000,0,72,1279.02,1
1126,1,36,1340000,0,96,1244.72,0
1127,1,45,840000,0,72,880.5,1
1128,1,35,1070000,0,48,760.05,1
1129,1,31,1160000,0,120,536.25,1
1130,1,38,890000,0,72,977.14,0
1131,1,39,840000,0,84,922.24,0
1132,1,30,860000,0,24,533.67,1
1133,1,43,1130000,0,0,2087.38,0
1134,1,42,1080000,0,0,1317.94,1
1135,1,34,1060000,0,48,719.2,1
1136,1,40,960000,0,120,651.35,1
1137,1,35,1360000,0,72,882.12,1
1138,1,51,920000,0,0,2526.51,0
1139,1,53,1220000,0,36,2242.57,1
1140,1,46,970000,0,0,1452.1,1
1141,1,49,840000,0,120,1276.14,0
1142,1,43,1020000,0,120,1170.5,0
1143,1,49,1030000,0,60,1998.84,0
1144,1,40,1040000,0,12,1579.99,0
1145,1,38,900000,0,108,870.33,0
1146,1,40,1030000,0,120,698.85,1
1147,1,41,890000,0,84,728.46,1
1148,1,37,1220000,0,48,1400.01,0
1149,1,38,1180000,0,24,1553.54,0
1150,1,34,1100000,0,96,946.03,0
1151,1,40,990000,0,0,1091.57,1
1152,1,36,1140000,0,72,773.48,1
1153,1,38,1560000,0,120,968.05,1
1154,1,44,1240000,0,36,2076.55,0
1155,1,37,1060000,0,36,867.6,1
1156,1,46,870000,0,0,1864.78,0
1157,1,38,1150000,0,120,713.63,1
1158,1,36,1210000,0,36,1388.53,0
1159,1,45,1300000,0,12,2522.8,0
1160,1,50,1100000,0,108,1275.88,1
1161,1,47,970000,0,36,1310.65,1
1162,1,39,870000,0,48,747.46,1
1163,1,39,1320000,0,24,1821.73,0
1164,1,42,1240000,0,108,967.44,1
1165,1,39,990000,0,60,1188.46,0
1166,1,44,960000,0,84,910.23,1
1167,1,43,940000,0,120,733.38,1
1168,1,35,1010000,0,108,868.62,0
1169,1,35,1150000,0,12,941.27,1
1170,1,41,1260000,0,48,1194.68,1
1171,1,43,840000,0,0,1551.68,0
1172,1,41,1510000,0,0,2528.7,0
1173,1,51,830000,0,24,1449.68,1
1174,1,45,1150000,0,0,2345.08,0
1175,1,48,930000,0,48,1804.77,0
1176,1,35,1130000,0,72,732.94,1
1177,1,33,1280000,0,120,985.27,0
1178,1,34,1190000,0,72,1105.39,0
1179,1,37,1090000,0,96,1054.07,0
1180,1,51,1020000,0,84,1979.43,0
1181,1,44,1300000,0,108,1633.74,0
1182,1,36,1040000,0,24,1248.48,0
1183,1,49,1050000,0,48,1493.21,1
1184,1,33,1300000,0,12,1427.28,0
1185,1,39,1120000,0,84,833.47,1
1186,1,41,950000,0,96,741.19,1
1187,1,46,1250000,0,60,2093.3,0
1188,1,43,920000,0,0,1699.46,0
1189,1,40,1100000,0,12,1153.04,1
1190,1,44,700000,0,72,697.73,1
1191,1,38,1200000,0,48,1440.55,0
1192,1,47,1120000,0,24,1592.76,1
1193,1,41,1170000,0,72,1470.37,0
1194,1,40,1000000,0,48,1316.56,0
1195,1,42,1220000,0,0,2145.57,0
1196,1,34,1080000,0,36,767.15,1
1197,1,41,1110000,0,96,1273.78,0
1198,1,41,710000,0,108,528.36,1
1199,1,33,870000,0,24,914.72,0
1200,1,47,720000,0,72,835.12,1
1201,1,48,1220000,0,36,2487.82,0
1202,1,43,1340000,0,96,1151.27,1
1203,1,38,980000,0,12,929.19,1
1204,1,25,1130000,0,0,617.02,1
1205,1,36,1160000,0,120,997.63,0
1206,1,40,920000,0,36,1269.69,0
1207,1,46,1050000,0,24,2037.65,0
1208,1,51,1050000,0,24,1833.93,1
1209,1,44,980000,0,72,1418.66,0
1210,1,45,1240000,0,36,2180.75,0
1211,1,42,730000,0,72,658.7,1
1212,1,50,860000,0,12,1502.08,1
1213,1,35,920000,0,72,596.73,1
1214,1,48,1140000,0,24,2443.5,0
1215,1,45,970000,0,48,1125.09,1
1216,1,46,1310000,0,120,1724.7,0
1217,1,38,970000,0,24,1277.07,0
1218,1,44,1200000,0,0,1621.43,1
1219,1,33,1250000,0,60,775.68,1
1220,1,46,950000,0,0,1422.16,1
1221,1,34,890000,0,12,1021.32,0
1222,1,49,910000,0,96,1523.92,0
1223,1,37,1030000,0,120,920.13,0
1224,1,47,900000,0,60,1582.8,0
1225,1,46,1020000,0,120,920.38,1
1226,1,38,890000,0,36,764.65,1
1227,1,36,1420000,0,0,1869.52,0
1228,1,43,760000,0,84,1000.59,0
1229,1,51,1100000,0,12,2021.99,1
1230,1,45,830000,0,84,827.31,1
1231,1,46,1050000,0,60,1217.88,1
1232,1,51,1180000,0,48,1859.69,1
1233,1,42,870000,0,24,1387.57,0
1234,1,40,1330000,0,72,1596.61,0
1235,1,40,940000,0,12,1428.06,0
1236,1,46,1130000,0,120,1487.72,0
1237,1,45,1240000,0,0,1763.41,1
1238,1,42,820000,0,108,940.99,0
1239,1,35,1040000,0,72,1005.72,0
1240,1,45,1280000,0,60,2041.49,0
1241,1,38,1270000,0,48,1524.58,0
1242,1,49,1200000,0,120,1257.86,1
1243,1,43,960000,0,84,1263.9,0
1244,1,51,1030000,0,48,2320.9,0
1245,1,47,970000,0,36,1310.65,1
1246,1,46,980000,0,120,884.29,1
1247,1,42,670000,0,108,522.73,1
1248,1,46,1210000,0,96,1751.61,0
1249,1,36,1130000,0,120,971.83,0
1250,1,34,1130000,0,24,840.91,1
1251,1,56,1000000,0,12,3323.56,0
1252,1,41,1090000,0,36,1577.9,0
1253,1,49,1170000,0,12,1941.27,1
1254,1,47,1070000,0,96,1121.6,1
1255,1,47,1170000,0,12,2507.81,0
1256,1,44,1300000,0,72,1295.78,1
1257,1,50,1160000,0,72,2251.12,0
1258,1,37,860000,0,96,831.65,0
1259,1,33,1140000,0,60,707.42,1
1260,1,47,1050000,0,0,2365.97,0
1261,1,40,1310000,0,108,1377.33,0
1262,1,57,840000,0,0,3074.48,0
1263,1,31,1410000,0,0,1001.56,1
1264,1,46,1380000,0,60,2311,0
1265,1,44,820000,0,48,904.13,1
1266,1,41,980000,0,60,1290.23,0
1267,1,39,830000,0,96,872.66,0
1268,1,44,990000,0,48,1578.96,0
1269,1,38,970000,0,120,901.03,0
1270,1,41,690000,0,84,564.76,1
1271,1,38,1370000,0,72,1504.13,0
1272,1,43,1300000,0,108,1560.6,0
1273,1,49,1130000,0,72,1450.95,1
1274,1,51,860000,0,60,1843.34,0
1275,1,45,780000,0,60,1244.03,0
1276,1,38,900000,0,36,1131.05,0
1277,1,41,920000,0,0,1067.1,1
1278,1,52,1420000,0,96,2755.68,0
1279,1,41,1240000,0,96,967.44,1
1280,1,36,890000,0,84,577.27,1
1281,1,57,1010000,0,120,1591.77,1
1282,1,42,1290000,0,120,1416.3,0
1283,1,43,970000,0,12,1705.91,0
1284,1,39,1300000,0,72,1014.25,1
1285,1,49,790000,0,0,1966.92,0
1286,1,49,1450000,0,120,1519.92,1
1287,1,41,880000,0,120,625.09,1
1288,1,50,1240000,0,108,1438.26,1
1289,1,49,960000,0,0,1676.74,1
1290,1,45,1530000,0,0,2175.82,1
1291,1,40,1080000,0,36,1490.51,0
1292,1,54,1430000,0,0,4531.7,0
1293,1,40,1240000,0,12,1883.83,0
1294,1,32,1310000,0,96,686.21,1
1295,1,35,1340000,0,120,1110.28,0
1296,1,41,1070000,0,72,1344.69,0
1297,1,47,1230000,0,120,1166.23,1
1298,1,49,1130000,0,108,1802.25,0
1299,1,37,1010000,0,24,1269.29,0
1300,1,36,770000,0,24,630.24,1
1301,1,47,1170000,0,120,1614.72,0
1302,1,41,1080000,0,48,1024.01,1
1303,1,49,980000,0,24,1544.49,1
1304,1,40,1060000,0,72,1272.49,0
1305,1,43,930000,0,36,1483.27,0
1306,1,43,1040000,0,60,1036.62,1
1307,1,38,1160000,0,24,1046.71,1
1308,1,47,760000,0,24,1549.79,0
1309,1,44,1460000,0,108,1254.36,1
1310,1,44,1210000,0,96,1091.82,1
1311,1,44,890000,0,72,887.11,1
1312,1,44,580000,0,108,498.31,1
1313,1,52,950000,0,72,1422.16,1
1314,1,42,980000,0,24,1080.55,1
1315,1,44,1240000,0,24,1513.19,1
1316,1,50,940000,0,72,1824.18,0
1317,1,53,1140000,0,24,2204.69,1
1318,1,42,1090000,0,84,1369.83,0
1319,1,43,910000,0,48,1382.49,0
1320,1,42,1050000,0,120,781.37,1
1321,1,48,1080000,0,120,1563.42,0
1322,1,40,1120000,0,48,1010.61,1
1323,1,43,900000,0,24,1043.9,1
1324,1,36,1000000,0,60,1051.4,0
1325,1,40,1240000,0,96,1361.4,0
1326,1,34,980000,0,96,558.01,1
1327,1,37,950000,0,120,848.67,0
1328,1,32,950000,0,108,731.26,0
1329,1,41,740000,0,120,525.64,1
1330,1,42,1100000,0,108,858.22,1
1331,1,44,820000,0,108,1030.51,0
1332,1,36,1020000,0,24,1224.47,0
1333,1,29,980000,0,108,672.17,0
1334,1,37,1040000,0,48,1193.45,0
1335,1,43,980000,0,24,1641.15,0
1336,1,46,880000,0,84,1336.91,0
1337,1,43,700000,0,24,1172.25,0
1338,1,45,650000,0,12,878.27,1
1339,1,27,1260000,0,72,582.48,1
1340,1,46,980000,0,60,1641.15,0
1341,1,41,1140000,0,12,1818.2,0
1342,1,43,660000,0,60,657.86,1
1343,1,45,1430000,0,72,2172.48,0
1344,1,47,1020000,0,120,1407.7,0
1345,1,36,750000,0,48,823.43,0
1346,1,42,1180000,0,36,1236.9,1
1347,1,39,810000,0,24,1117.88,0
1348,1,39,1010000,0,12,1462.09,0
1349,1,42,1050000,0,84,902.11,1
1350,1,44,1120000,0,12,2068.9,0
1351,1,41,990000,0,0,1657.89,0
1352,1,50,1220000,0,48,2614.98,0
1353,1,36,1040000,0,36,1193.45,0
1354,1,53,1350000,0,0,4079.88,0
1355,1,47,1110000,0,12,1661.68,1
1356,1,38,970000,0,24,1277.07,0
1357,1,35,1150000,0,72,1112.09,0
1358,1,45,1220000,0,60,1945.79,0
